Fold,Accuracy,Kappa,N_Samples
1,0.8260869565217391,0.6522527970970668,115
2,0.7913043478260869,0.5823244552058111,115
3,0.7478260869565218,0.4958427815570673,115
4,0.8,0.6000302434598518,115
5,0.7931034482758621,0.5862068965517242,116
