Fold,Accuracy,Kappa,N_Samples
1,0.7652173913043478,0.5304702858006956,115
2,0.8260869565217391,0.6521476104053237,115
3,0.8695652173913043,0.7389132738005146,115
4,0.7391304347826086,0.4782214156079855,115
5,0.8189655172413793,0.6379310344827587,116
