Fold,Train_Accuracy,Train_Kappa
1,0.9652173913043478,0.9304084720121029
2,0.9304347826086956,0.8608169440242057
3,0.9565217391304348,0.9130237482982907
4,0.9565217391304348,0.9130763416477702
5,0.9396551724137931,0.8793103448275862
