Fold,Train_Accuracy,Train_Kappa
1,0.8521739130434782,0.7044595616024187
2,0.8782608695652174,0.7565769579679468
3,0.9130434782608695,0.8260211800302572
4,0.9304347826086956,0.8608169440242057
5,0.8620689655172413,0.7241379310344828
