Fold,Train_Accuracy,Train_Kappa
1,0.5528846153846154,0.10576923076923073
2,0.5661057692307693,0.13221153846153844
3,0.5612980769230769,0.12259615384615385
4,0.5528846153846154,0.10576923076923073
5,0.5264423076923077,0.05288461538461542
