Fold,Accuracy,Kappa,N_Samples
1,0.5384615384615384,0.07692307692307687,832
2,0.5168269230769231,0.033653846153846145,832
3,0.5516826923076923,0.10336538461538458,832
4,0.5180288461538461,0.03605769230769229,832
5,0.5336538461538461,0.06730769230769229,832
