Fold,Accuracy,Kappa,N_Samples
1,0.5504807692307693,0.10096153846153844,832
2,0.5733173076923077,0.14663461538461542,832
3,0.5528846153846154,0.10576923076923073,832
4,0.5721153846153846,0.14423076923076927,832
5,0.5612980769230769,0.12259615384615385,832
