Fold,Train_Accuracy,Train_Kappa
1,0.6014150943396226,0.2028301886792453
2,0.6403301886792453,0.2806603773584906
3,0.6179245283018868,0.23584905660377353
4,0.625,0.25
5,0.6202830188679245,0.24056603773584906
