Fold,Accuracy,Kappa,N_Samples
1,0.5286458333333334,0.05729166666666663,768
2,0.5625,0.125,768
3,0.546875,0.09375,768
4,0.54296875,0.0859375,768
5,0.56640625,0.1328125,768
