Fold,Accuracy,Kappa,N_Samples
1,0.5502717391304348,0.10054347826086951,736
2,0.532608695652174,0.06521739130434778,736
3,0.5353260869565217,0.07065217391304346,736
4,0.5489130434782609,0.09782608695652173,736
5,0.561141304347826,0.12228260869565222,736
