Fold,Train_Accuracy,Train_Kappa
1,0.6322115384615384,0.26442307692307687
2,0.6069711538461539,0.2139423076923077
3,0.5889423076923077,0.17788461538461542
4,0.6466346153846154,0.2932692307692307
5,0.6334134615384616,0.26682692307692313
