Fold,Accuracy,Kappa,N_Samples
1,0.4673913043478261,-0.0652173913043479,184
2,0.45652173913043476,-0.08695652173913038,184
3,0.483695652173913,-0.032608695652173836,184
4,0.5054347826086957,0.010869565217391353,184
5,0.5,0.0,184
