Fold,Test_Accuracy,Test_Kappa
1,0.5673076923076923,0.13461538461538458
2,0.5817307692307693,0.16346153846153844
3,0.5336538461538461,0.06730769230769229
4,0.5384615384615384,0.07692307692307687
5,0.5673076923076923,0.13461538461538458
