Fold,Test_Accuracy,Test_Kappa
1,0.5528846153846154,0.10576923076923073
2,0.5192307692307693,0.038461538461538436
3,0.5048076923076923,0.009615384615384581
4,0.5528846153846154,0.10576923076923073
5,0.5288461538461539,0.05769230769230771
