Fold,Accuracy,Kappa,N_Samples
1,0.5336538461538461,0.06730769230769229,208
2,0.4807692307692308,-0.03846153846153855,208
3,0.5336538461538461,0.06730769230769229,208
4,0.5288461538461539,0.05769230769230771,208
5,0.5673076923076923,0.13461538461538458,208
