Fold,Test_Accuracy,Test_Kappa
1,0.5432692307692307,0.08653846153846156
2,0.6346153846153846,0.2692307692307693
3,0.6826923076923077,0.3653846153846154
4,0.5673076923076923,0.13461538461538458
5,0.5432692307692307,0.08653846153846156
