Fold,Test_Accuracy,Test_Kappa
1,0.5240384615384616,0.04807692307692313
2,0.47596153846153844,-0.04807692307692313
3,0.5913461538461539,0.1826923076923077
4,0.4567307692307692,-0.08653846153846145
5,0.5288461538461539,0.05769230769230771
