Fold,Test_Accuracy,Test_Kappa
1,0.6320754716981132,0.26415094339622647
2,0.5943396226415094,0.18867924528301883
3,0.5849056603773585,0.16981132075471694
4,0.5660377358490566,0.13207547169811318
5,0.5943396226415094,0.18867924528301883
