Fold,Test_Accuracy,Test_Kappa
1,0.5555555555555556,0.11111111111111116
2,0.6111111111111112,0.2222222222222222
3,0.6574074074074074,0.31481481481481477
4,0.6111111111111112,0.2222222222222222
5,0.6574074074074074,0.31481481481481477
